"Include","StudyID","GroupID","LaboratoryID","PopulationID","EffectID","Title","Year","Authors_all","Lab_PI","Journal","DOI","Species","Developmental_mode","Mean_clutch_size","SD_clutch_size","SE_clutch_size","Focal_clutch_number","Max_clutch_number","Study_area","Lat_study_area","Long_study_area","Elev_study_area","Year_collection","Study_type","Egg_n_collected","Time_collection","Egg_sampl_method","Egg_store","Egg_homog","Egg_homog_name","Site_horm_measured","Horm_measured","Horm_extracted_colum","Method_horm_meas","AntibodyKit","Horm_units","Horm_mean","Horm_Var","Horm_Var_Type","Exp_mother_egg","Method_mother_exp","Type_mother_exp","Horm_mother_exp","Horm_mother_units","Horm_mother_lab","Horm_mother_applied_dose","Horm_mother_mean_nat","Horm_mother_dose_exp","Horm_mother_SD","Horm_mother_cateogrical_dose","Time_mother_exp","Egg_order_exp","Egg_n_exp","Percent_egg_exp","Time_egg_exp","Method_egg_exp","Site_egg_exp","Horm_egg_exp","Horm_egg_units","Horm_egg_lab","Horm_egg_applied_dose","Horm_egg_mean_nat","Horm_egg_dose_exp","Horm_egg_SD","Horm_egg_cateogrical_dose","Solvent_egg_used_exp","Fitness_trait","Fitness_mother","Fitness_offs","Off_life_stage","Off_age","Off_average_nesting_time","Off_relative_age","Off_sex","Blind_data_recording","Partial_or_selective_data_rep","TestStat_N_level","TestStat_N_clutch","TestStat_N_off","TestStat_Type","TestStat_NumberOfPredictors","TestStat_Value","TestStat_df","TestStat_p","TestStat_p_comment","TestDirection","Exp_N_level","Control_Mean","Control_Var","Control_N_clutch","Control_N_off","Exp_Mean","Exp_Var","Exp_N_clutch","Exp_N_off","Shared_control","Shared_control_ID","Var_type","Var_type_comment","DataReporting","Raw","Notes","Quotes","ExtractionID","Extraction_check_observer","Extraction_check_notes","Reply_LM","Comments_after_author_response","Final_exclusion_paper_why","Least_square_means","Cross_fostering","Incubation_prior","Effect_size_type","stats_n_total","stats_n_df","control_n_total","exp_n_total","raw_n","datasubset","cor","cor_var","sd_control","sd_exp","n_control_surv","n_control_no_surv","n_exp_surv","n_exp_no_surv","final_n","DataSourceLocation","Hormone_measured_unique","Hormone_measured_general"
"yes","rayyan-123815660","GR_N_20","Lab_ID_26","Population_ID_37",362,"Yolk androgens reduce offspring survival","2000","Sockman; KW and Schwabl; H","Schwabl","Proceedings of the Royal Society B: Biological Sciences","10.1098/rspb.2000.1163","Falco sparverius","altricial",4,NA,NA,"1",NA,"Washington; USA",46.73,-117.33,NA,"1999","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",25,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ug",NA,"4.1","18.5",NA,NA,"within natural range","plant oil","offspring",NA,"wing","before independence","20",30,0.666666667,NA,NA,NA,"offspring",NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",8.95,0.896023,NA,8,7.725,0.6291529,NA,3,"no",NA,"SD",NA,"complete","no",NA,NA,"LM","LM",NA,"In the methods they say that the majority of the nests had 4 eggs. I therefore wrote 4 as the mean clutch size.","Mean and SD values sent by the author",NA,"no","no","no","Mean",NA,NA,8,3,NA,"means_offspring",-0.779208771822913,0.0543434203462151,0.896023,0.6291529,NA,"NA",NA,NA,11,"Excel file; data sent by author","androstenedione and testosterone","androgens"
"yes","rayyan-123815681","GR_N_22","Lab_ID_24","Population_ID_8",363,"Yolk testosterone affects growth and promotes individual-level consistency in behavioral lateralization of yellow-legged gull chicks","2016","Possenti; Cristina Daniela and Romano; Andrea and Caprioli; Manuela and Rubolini; Diego and Spiezio; Caterina and Saino; Nicola and Parolini; Marco","Saino","Hormones and Behavior","10.1016/j.yhbeh.2016.01.007","Larus michahellis","semi-precocial",3,NA,NA,"1",NA,"Comacchio; Italy",44.33,12.18,NA,"2015","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",33.33333333,"during laying/after clutch completion/before incubation","injection","yolk","testosterone","ng",NA,"42-59",NA,NA,1,"within natural range","plant oil","offspring",NA,"mass","before independence","0",NA,NA,NA,NA,NA,"offspring",NA,32,"t-test",NA,2.02,99,"0.046","post-hoc LSD test; statistic not from the mix model","negative","offspring",61.42,3.53,NA,12,59.2,2.85,NA,20,"no",NA,"SD",NA,"complete","no",NA,NA,"MNA","NMA; LM","Information for control and exp 1st eggs. SD was calculated with the software metaDigitise since the figure the authors report SE.",NA,NA,NA,"no","no","no","Mean",NA,NA,12,20,NA,"means_offspring",-0.428352179497424,0.0386053280447187,3.53,2.85,NA,"NA",NA,NA,32,"figure; text; p64; fig2","testosterone","androgens"
"yes","rayyan-123815681","GR_N_22","Lab_ID_24","Population_ID_8",364,"Yolk testosterone affects growth and promotes individual-level consistency in behavioral lateralization of yellow-legged gull chicks","2016","Possenti; Cristina Daniela and Romano; Andrea and Caprioli; Manuela and Rubolini; Diego and Spiezio; Caterina and Saino; Nicola and Parolini; Marco","Saino","Hormones and Behavior","10.1016/j.yhbeh.2016.01.007","Larus michahellis","semi-precocial",3,NA,NA,"1",NA,"Comacchio; Italy",44.33,12.18,NA,"2015","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1",33.33333333,"during laying/after clutch completion/before incubation","injection","yolk","testosterone","ng",NA,"73-81",NA,NA,1,"within natural range","plant oil","offspring",NA,"mass","before independence","0",NA,NA,NA,NA,NA,"offspring",NA,41,NA,NA,NA,NA,">0.12","post-hoc LSD test; statistic not from the mix model","positive","offspring",59.43,4.14,NA,17,60.97,2.7,NA,24,"no",NA,"SD",NA,"complete","no",NA,NA,"MNA","NMA; LM","Information for control and exp 2nd eggs. SD was calculated with the software metaDigitise since the figure the authors report SE.",NA,NA,NA,"no","no","no","Mean",NA,NA,17,24,NA,"means_offspring",0.284597351538863,0.0350008735234912,4.14,2.7,NA,"NA",NA,NA,41,"figure; p64; fig2","testosterone","androgens"
"yes","rayyan-123815681","GR_N_22","Lab_ID_24","Population_ID_8",365,"Yolk testosterone affects growth and promotes individual-level consistency in behavioral lateralization of yellow-legged gull chicks","2016","Possenti; Cristina Daniela and Romano; Andrea and Caprioli; Manuela and Rubolini; Diego and Spiezio; Caterina and Saino; Nicola and Parolini; Marco","Saino","Hormones and Behavior","10.1016/j.yhbeh.2016.01.007","Larus michahellis","semi-precocial",3,NA,NA,"1",NA,"Comacchio; Italy",44.33,12.18,NA,"2015","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1",33.33333333,"during laying/after clutch completion/before incubation","injection","yolk","testosterone","ng",NA,"76-95",NA,NA,1,"within natural range","plant oil","offspring",NA,"mass","before independence","0",NA,NA,NA,NA,NA,"offspring",NA,35,NA,NA,NA,NA,">0.12","post-hoc LSD test; statistic not from the mix model","positive","offspring",60.32,3.57,NA,13,60.71,2.85,NA,22,"no",NA,"SD",NA,"complete","no",NA,NA,"MNA","NMA; LM","Information for control and exp 3rd eggs. SD was calculated with the software metaDigitise since the figure the authors report SE.",NA,NA,NA,"no","no","no","Mean",NA,NA,13,22,NA,"means_offspring",0.0790702256697025,0.0475806526199719,3.57,2.85,NA,"NA",NA,NA,35,"figure; p64; fig2","testosterone","androgens"
"yes","rayyan-123815691","GR_N_23","Lab_ID_15","Population_ID_1",366,"Yolk testosterone stimulates growth and immunity in house finch chicks","2006","Navara; K.J. and Hill; G.E. and Mendona; M.T.","Mendona","Physiological and Biochemical Zoology","10.1086/501054","Haemorhous mexicanus","altricial",5,NA,NA,"1",3,"Alabama; USA",NA,NA,NA,NA,"experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch","5",100,"during laying/after clutch completion/before incubation","injection","yolk","testosterone","ng",NA,"200",NA,NA,NA,"within natural range","plant oil","offspring",NA,"tarsus","before independence","2",NA,NA,NA,NA,NA,"offspring",NA,28,"t-test",NA,-2.39,NA,"0.02","p-value","positive","offspring",7.19,0.56,NA,11,7.61,0.45,NA,17,"no",NA,"SD",NA,"complete","no","SD calculated with the software metaDigitise","""Injection treatments were alternated between eggs in the nest; and the sequence of injection treatments was alternated between nests to avoid confounding effect""","MNA","NMA; LM","Important: within each nest they had control and experimental eggs (see quote). ",NA,NA,NA,"no","no","no","Mean",NA,NA,11,17,NA,"means_offspring",0.501653294977988,0.0385080726065812,0.56,0.45,NA,"NA",NA,NA,28,"figure; text; p552; fig2","testosterone","androgens"
"yes","rayyan-123814348","GR_P_09","Lab_ID_24","Population_ID_8",368,"Effects of elevated egg corticosterone levels on behavior; growth; and immunity of yellow-legged gull (Larus michahellis) chicks","2005","Rubolini; D. and Romano; M. and Boncoraglio; G. and Ferrari; R.P. and Martinelli; R. and Galeotti; P. and Fasola; M. and Saino; N.","Saino","Hormones and Behavior","10.1016/j.yhbeh.2005.01.006","Larus michahellis","semi-precocial",NA,NA,NA,"1",1,"Comacchio; Italy",44.333333,12.183333,0,"2002-2003-2004","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch",NA,100,"during laying/after clutch completion/before incubation","injection","albumen","corticosterone","ng",NA,"15","85.9",17.46216531,1,"within natural range","plant oil","mother","hatching probability",NA,NA,NA,NA,NA,NA,"yes","yes","clutch","272",743,"Wald Chi-square (mixed model)",3,0.1,1,"0.75","p-value","negative","clutch",0.561,0.033,139,367,0.537,0.034,133,376,"no",NA,"SE",NA,"complete","no","They used model reduction and do not report not significant effects. Impossible to understand final model structure",NA,"PBD","LM; ASF","even though we don't have info on clutch size; since all eggs from a clutch were modified we wrote 100. SD of the egg injection was 1 (not 1.18 which was the value that the person that extracted the data wrote). We define the dataset as ""complete"" because we have all data to calculate the effect size",NA,NA,NA,"no","no","no","Mean",NA,NA,139,133,NA,"means_clutch",-0.0386286955600721,0.00578414791288963,0.389064262044203,0.392107128218807,NA,"NA",NA,NA,272,"table; figure; p598; table 2; fig3","corticosterone","corticosterone"
"yes","rayyan-123814350","GR_N_04","Lab_ID_22","Population_ID_8",369,"Effects of elevated yolk testosterone levels on survival; growth and immunity of male and female yellow-legged gull chicks","2006","Rubolini; D. and Romano; M. and Martinelli; R. and Saino; N.","Rubolini","Behavioral Ecology and Sociobiology","10.1007/s00265-005-0057-0","Larus michahellis","semi-precocial",NA,NA,NA,NA,NA,"Comacchio; Italy",44.33,12.18,NA,"2004","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch",NA,100,"during laying/after clutch completion/before incubation","injection","yolk","testosterone","ng","Sigma; Germany","261","12.6",2071.428571,2,NA,"plant oil","mother","hatching success",NA,NA,NA,NA,NA,NA,NA,NA,"clutch","124",334,"Chi-square (mixed model)",3,1.58,NA,"0.21","p-value; estimate: -0.29 +/- 0.22 (SE)","negative","clutch",0.5,0.05,62,168,0.43,0.04,62,166,"no",NA,"SE",NA,"complete","no","horm_egg_mean and SE is given in ng/g but the amount of T in treatment is not a unit of concentration. Thus; the automatic formula is not appropiate. The absolute average amoung of hormone is ~300 ng in one yolk",NA,"MNA","LM","The entire clutch was manipulated.",NA,NA,NA,"no","no","no","Mean",NA,NA,62,62,NA,"means_clutch",-0.123443803416976,0.0124628666934092,0.393700393700591,0.314960314960472,NA,"NA",NA,NA,124,"text; table 2; p347","testosterone","androgens"
"yes","rayyan-123814024","GR_P_05","Lab_ID_18","Population_ID_25",374,"Balancing between costs and benefits of maternal hormone deposition in avian eggs","2005","Groothuis; T.G.G. and Eising; C.M. and Dijkstra; C. and Müller; W.","Müller","Biology Letters","10.1098/rsbl.2004.0233","Chroicocephalus ridibundus","semi-precocial",3,NA,NA,"1",1,"North coast of The Netherlands",NA,NA,NA,NA,"experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",33.33333333,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ug","Sigma; Germany","7.59",NA,NA,NA,"within natural range","plant oil","offspring",NA,"growth rate (tarsus)","before independence","7",NA,NA,NA,NA,NA,"offspring",NA,16,"Paired t-test",NA,-2.531,7,"0.041","p-value","positive","offspring",1.2,0.22,8,8,1.68,0.13,8,8,"no",NA,"SE",NA,"complete","no","Same population of: Eising; C. M.; Eikenaar; C.; Schwabl; H. & Groothuis; T. G. G. 2001 Maternal androgens in blackheaded gull (Larus ridibundus) eggs: consequences for chick development. Proc. R. Soc. B 268; 839–846. Chick measured the first week after hatching but exact day not indicated",NA,"PBD","LM; ASF","No info on elevation; so we replaces 0 for NA; according to the text (intro) the clutch size is 3 (not the mean; but the data seems to reflect the mode); chicks were sampled 1 week after hatching; so we wrote down 7 for the offspring age.; the p test is a p value and the direction of the effect is positive because treated eggs had higher tarsus; the authors took 16 first eggs but then put a control and exp egg in one nest; so the number of nests during the nestling period is 8. based on this and the statistical analysis that the authors did; we consider 8 as the N clutches.",NA,NA,NA,"no","no","no","Mean",NA,NA,8,8,NA,"means_offspring",0.562308055428092,0.058686452714892,0.622253967444162,0.367695526217005,NA,"NA",NA,NA,16,"text; p79","androstenedione and testosterone","androgens"
"yes","rayyan-123814059","GR_L_02","Lab_ID_21","Population_ID_13",375,"Brood Reduction via Intra-clutch Variation in Testosterone - An Experimental Test in the Great Tit","2013","Podlas; K. and Helfenstein; F. and Richner; H.","Richner","PLoS ONE","10.1371/journal.pone.0056672","Parus major","altricial",NA,NA,NA,NA,NA,"Köniz forest; Switzerland",46.93,7.4,NA,"2009","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/2/2003","3",NA,"during laying/after clutch completion/before incubation","injection","yolk","testosterone","ng","Fluka; Switzerland","15","8.25",181.8181818,NA,"within natural range","plant oil","offspring",NA,"mass","before independence","13",NA,NA,NA,NA,NA,"clutch","33",NA,NA,NA,NA,NA,NA,NA,NA,"offspring",16.72,0.22,15,NA,16.47,0.29,18,NA,"no",NA,"SE",NA,"incomplete","no","First 3 eggs within a clutch manipulated. Body mass is measured in the offsprings; but no info on the number of offspring per clutch is available. The first and last treated clutches are compared to the same control group; but they also consider control first and last. this is why i do not write down shared control. Information on within-broods comparison is also available. But I here report among clutches because is where I get info on experiment vs control",NA,"LM","AST","ok",NA,NA,NA,"no","no","no","Mean",NA,NA,15,18,NA,"means_offspring",-0.148882585252348,0.0476003318692054,0.852056336165632,1.23036579926459,NA,"NA",NA,NA,33,"figure;  fig. 2; p5","testosterone","androgens"
"yes","rayyan-123814059","GR_L_02","Lab_ID_21","Population_ID_13",376,"Brood Reduction via Intra-clutch Variation in Testosterone - An Experimental Test in the Great Tit","2013","Podlas; K. and Helfenstein; F. and Richner; H.","Richner","PLoS ONE","10.1371/journal.pone.0056672","Parus major","altricial",NA,NA,NA,NA,NA,"Köniz forest; Switzerland",46.93,7.4,NA,"2009","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/7/2008","3",NA,"during laying/after clutch completion/before incubation","injection","yolk","testosterone","ng","Fluka; Switzerland","15","8.25",181.8181818,NA,"within natural range","plant oil","offspring",NA,"mass","before independence","13",NA,NA,NA,NA,NA,"clutch","33",NA,NA,NA,NA,NA,NA,NA,NA,"offspring",17.04,0.21,15,NA,15.93,0.33,18,NA,"no",NA,"SE",NA,"incomplete","no","Last 3 eggs within a clutch manipulated. Body mass is measured in the offsprings; but no info on the number of offspring per clutch is available. The first and last treated clutches are compared to the same control group; but they also consider control first and last. this is why i do not write down shared control. But I here report among clutches because is where I get info on experiment vs control",NA,"LM","AST","ok",NA,NA,NA,"no","no","no","Mean",NA,NA,15,18,NA,"means_offspring",-0.549635848042751,0.0285180775041779,0.813326502703558,1.40007142674936,NA,"NA",NA,NA,33,"figure;  fig. 2; p5","testosterone","androgens"
"yes","rayyan-123814059","GR_L_02","Lab_ID_21","Population_ID_13",377,"Brood Reduction via Intra-clutch Variation in Testosterone - An Experimental Test in the Great Tit","2013","Podlas; K. and Helfenstein; F. and Richner; H.","Richner","PLoS ONE","10.1371/journal.pone.0056672","Parus major","altricial",NA,NA,NA,NA,NA,"Köniz forest; Switzerland",46.93,7.4,NA,"2009","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/2/2003","3",NA,"during laying/after clutch completion/before incubation","injection","yolk","testosterone","ng","Fluka; Switzerland","15","8.25",181.8181818,NA,"within natural range","plant oil","offspring",NA,"tarsus","before independence","13",NA,NA,NA,NA,NA,"clutch","33",NA,"Fisher-test (mixed model)",3,4.85,30,"0.035","p-value","positive","offspring",18.35,0.16,15,NA,19.94,0.4,18,NA,"no",NA,"SE",NA,"incomplete","no","First 3 eggs within a clutch manipulated. Tarsus is measured in the offsprings; but no info on the number of offspring per clutch is available. The first and last treated clutches are compared to the same control group; but they also consider control first and last. this is why i do not write down shared control. But I here report among clutches because is where I get info on experiment vs control",NA,"LM","AST","ok",NA,NA,NA,"no","no","no","Mean",NA,NA,15,18,NA,"means_offspring",0.659661737121373,0.0211653480063123,0.619677335393187,1.69705627484771,NA,"NA",NA,NA,33,"figure;  fig. 3; p5","testosterone","androgens"
"yes","rayyan-123814059","GR_L_02","Lab_ID_21","Population_ID_13",378,"Brood Reduction via Intra-clutch Variation in Testosterone - An Experimental Test in the Great Tit","2013","Podlas; K. and Helfenstein; F. and Richner; H.","Richner","PLoS ONE","10.1371/journal.pone.0056672","Parus major","altricial",NA,NA,NA,NA,NA,"Köniz forest; Switzerland",46.93,7.4,NA,"2009","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/7/2008","3",NA,"during laying/after clutch completion/before incubation","injection","yolk","testosterone","ng","Fluka; Switzerland","15","8.25",181.8181818,NA,"within natural range","plant oil","offspring",NA,"tarsus","before independence","13",NA,NA,NA,NA,NA,"clutch","33",NA,NA,NA,NA,NA,NA,NA,NA,"offspring",18.56,0.26,15,NA,18.73,0.39,18,NA,"no",NA,"SE",NA,"incomplete","no","Last 3 eggs within a clutch manipulated. Tarsus is measured in the offsprings; but no info on the number of offspring per clutch is available. But I here report among clutches because is where I get info on experiment vs control. The first and last treated clutches are compared to the same control group; but they also consider control first and last. this is why i do not write down shared control. They report the F-test to inform the overall difference between control chicks (first and last eggs) and last treated eggs only:  F-test (mixed model): <0.83; pvalue: >0.37)",NA,"LM","AST","ok",NA,NA,NA,"no","no","no","Mean",NA,NA,15,18,NA,"means_offspring",0.0782324332058354,0.0488425336553155,1.00697567001393,1.65462986797652,NA,"NA",NA,NA,33,"figure;  fig. 3; p5","testosterone","androgens"
"yes","rayyan-123814059","GR_L_02","Lab_ID_21","Population_ID_13",379,"Brood Reduction via Intra-clutch Variation in Testosterone - An Experimental Test in the Great Tit","2013","Podlas; K. and Helfenstein; F. and Richner; H.","Richner","PLoS ONE","10.1371/journal.pone.0056672","Parus major","altricial",NA,NA,NA,NA,NA,"Köniz forest; Switzerland",46.93,7.4,NA,"2009","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/2/2003","3",NA,"during laying/after clutch completion/before incubation","injection","yolk","testosterone","ng","Fluka; Switzerland","15","8.25",181.8181818,NA,"within natural range","plant oil","offspring",NA,"wing","before independence","13",NA,NA,NA,NA,NA,"clutch","33",NA,NA,NA,NA,NA,NA,NA,NA,"offspring",44.92,0.75,15,NA,44.78,0.62,18,NA,"no",NA,"SE",NA,"incomplete","no","First 3 eggs within a clutch manipulated. Wing is measured in the offsprings; but no info on the number of offspring per clutch is available. But I here report among clutches because is where I get info on experiment vs control. The first and last treated clutches are compared to the same control group; but they also consider control first and last. this is why i do not write down shared control",NA,"LM","AST","ok",NA,NA,NA,"no","no","no","Mean",NA,NA,15,18,NA,"means_offspring",-0.0327542192951836,0.049236618281662,2.90473750965556,2.63043722601396,NA,"NA",NA,NA,33,"figure;  fig. 4; p5","testosterone","androgens"
"yes","rayyan-123814059","GR_L_02","Lab_ID_21","Population_ID_13",380,"Brood Reduction via Intra-clutch Variation in Testosterone - An Experimental Test in the Great Tit","2013","Podlas; K. and Helfenstein; F. and Richner; H.","Richner","PLoS ONE","10.1371/journal.pone.0056672","Parus major","altricial",NA,NA,NA,NA,NA,"Köniz forest; Switzerland",46.93,7.4,NA,"2009","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/7/2008","3",NA,"during laying/after clutch completion/before incubation","injection","yolk","testosterone","ng","Fluka; Switzerland","15","8.25",181.8181818,NA,"within natural range","plant oil","offspring",NA,"wing","before independence","13",NA,NA,NA,NA,NA,"clutch","33",NA,NA,NA,NA,NA,NA,NA,NA,"offspring",45.26,0.65,15,NA,43.12,0.88,18,NA,"no",NA,"SE",NA,"incomplete","no","Last 3 eggs within a clutch manipulated. Wing is measured in the offsprings; but no info on the number of offspring per clutch is available.But I here report among clutches because is where I get info on experiment vs control.  The first and last treated clutches are compared to the same control group; but they also consider control first and last. this is why i do not write down shared control",NA,"LM","AST","Exp_Mean seems off based on what I see in figure 4","yes; thanks! It's 43.12. I modified it",NA,NA,"no","no","no","Mean",NA,NA,15,18,NA,"means_offspring",-0.403532273316304,0.0373989190290947,2.51743917503482,3.73352380466497,NA,"NA",NA,NA,33,"figure;  fig. 4; p5","testosterone","androgens"
